Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
443,47371,5,86,86,0,17.2,38.46036921,7,0,3.5,4.949747468,1963.226447,147.7697325,7895.166667,11953.03303,23335,19,47371,11842.75,13313.62902,23391,221,23815,23815.0,0.0,23815,23815,172,72,105.549809,42.21992358,0,86,11.625,30.15169979,909.125,0,1,0,13.28571429,86,65535,57,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,4933884,5,30,6,6,6.0,0.0,0,0,0.0,0.0,6.080402377,1.013400396,1233471.0,2465591.517,4931858,3,4933884,1233471.0,2465591.517,4931858,3,0,0.0,0.0,0,0,100,0,1.013400396,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,742407,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,15661.22087,12.12273052,92800.875,257540.072,730116,46,11112,5556.0,7426.035416,10807,305,742275,148455.0,325191.3939,730116,46,72,132,4.040910175,8.081820349,0,5840,1162.7,1918.795458,3681776.011,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,78935,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38.00595427,39467.5,53610.71483,77376,1559,0,0.0,0.0,0,0,1559,1559.0,0.0,1559,1559,32,64,12.66865142,25.33730284,0,0,0.0,0.0,0.0,0,0,1,0.0,0,286,9,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1431535,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,8126.242111,5.58840685,204505.0,540694.1553,1430684,12,635,317.5,402.3437585,602,33,1431522,357880.5,715202.3893,1430684,12,72,112,2.095652569,3.492754281,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,814200,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,14287.64431,9.825595677,116314.2857,307228.5699,813043,4,886,443.0,462.4478349,770,116,814124,203531.0,406341.5417,813043,4,72,112,3.684598379,6.140997298,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,60527,2,68,34,34,34.0,0.0,163,163,163.0,0.0,6509.491632,66.08620946,20175.66667,34939.21757,60520,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,33.04310473,33.04310473,34,163,85.6,70.65620992,4992.3,0,0,0,107.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,868258,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13398.09135,9.213851182,124036.8571,327573.7231,866904,4,1081,540.5,441.9417382,853,228,868192,217048.0,433237.621,866904,4,72,112,3.455194193,5.758656989,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,631028,5,30,6,6,6.0,0.0,0,0,0.0,0.0,47.54147201,7.923578668,157757.0,313428.6047,627897,3,631028,157757.0,313428.6047,627897,3,0,0.0,0.0,0,0,100,0,7.923578668,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
36734,27,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,37037.03704,37037.03704,0,0,0.0,0.0,0.0,0,0,1,0.0,0,114,319,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,115829935,16,488,488,0,30.5,122.0,333,0,23.7857142857,88.9979935568,7.0879777322,0.2590004043,3994135.68965517,4853704.66279495,10031803,46,115829935,7721995.66666667,4208079.52170471,10127911,83006,111407958,8569842.92307692,3763725.09633237,10127892,387,520,456,0.138133549,0.1208668554,0,488,26.4838709677,104.449308588,10909.6580645161,0,1,0,27.3666666667,488,29200,118,1,32,112394.727272727,276006,95941,10015616.0909091,10031803,9996987,Normal Traffic
80,705557,3,26,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16487.68278,11.33855946,100793.8571,266167.5844,704405,4,882,441.0,369.1097398,702,180,705509,176377.25,352018.7134,704405,4,72,112,4.251959799,7.086599665,0,10135,1292.555556,3350.634907,11200000.0,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,80246259,8,56,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,145.2653388,0.149539681,7295114.455,22000000.0,73400000,1,79700000,11400000.0,27500000.0,73400000,1,598387,199462.3333,335418.1692,586715,190,172,92,0.099693121,0.04984656,0,10135,897.1538462,2804.564846,7865583.974,0,0,1,971.9166667,56,256,229,6,20,2999.0,2999,2999,39800000.0,73400000,6207880,DDoS
80,182140,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,63835.51115,49.4125398,22767.5,55078.75596,157561,35,24189,12094.5,16313.66055,23630,559,182105,36421.0,68522.56716,157561,46,72,132,16.4708466,32.9416932,0,5840,1162.7,1911.59573,3654198.233,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53663,86,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,11627.90698,11627.90698,0,0,0.0,0.0,0.0,0,0,1,0.0,0,5840,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,496964,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,23408.13419,16.09774551,70994.85714,187140.2941,495388,3,1393,696.5,979.3428919,1389,4,496802,124200.5,247458.9676,495388,3,72,112,6.036654567,10.06109094,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,3270955,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.8343266722,654191.0,929253.581839478,2023859,4,1247096,623548.0,848680.872488593,1223656,23440,3247530,1623765.0,565824.017878351,2023863,1223667,104,112,0.9171633361,0.9171633361,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,29,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,50493,4,184,46,46,46.0,0.0,80,80,80.0,0.0,6812.8255401739,118.8283524449,10098.6,14430.6794122799,31246,3,31344,10448.0,18011.5963479088,31246,49,3,3.0,0.0,3,3,104,40,79.2189016299,39.609450815,46,80,55.7142857143,16.5903012401,275.2380952381,0,0,0,65.0,184,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,90657954,9,62,20,0,6.888888889,5.30199124,7215,0,2320.2,2991.555649,128.648392,0.154426604,6973688.769,24200000.0,87600000,1,90400000,11300000.0,30800000.0,87600000,1,303367,75841.75,135947.7813,279059,45,192,112,0.099274246,0.055152359,0,7215,777.9333333,1957.353259,3831231.781,0,0,1,833.5,62,256,229,7,20,2786972.0,2786972,2786972,87600000.0,87600000,87600000,DDoS
53,37087,2,78,39,39,39.0,0.0,71,71,71.0,0.0,5931.997735,107.8545043,12362.33333,21246.97993,36896,3,188,188.0,0.0,188,188,3,3.0,0.0,3,3,40,40,53.92725214,53.92725214,39,71,51.8,17.52712184,307.2,0,0,0,64.75,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,217954,3,26,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,53346.11891,36.7049928,31136.28571,71622.6078,192202,1,25017,12508.5,17688.27613,25016,1,217900,54475.0,92557.10336,192202,44,72,112,13.7643723,22.9406205,0,5840,1291.888889,2110.95076,4456113.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,87329,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,133208.8997,103.0585487,10916.125,30608.83147,86668,1,544,272.0,383.2518754,543,1,87285,17457.0,38690.80009,86668,3,72,132,34.35284957,68.70569914,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1690359,3,26,20,0,8.666666667,10.26320288,7215,0,2320.2,2991.555649,6878.420501,4.732722457,241479.8571,634362.6208,1680060,32,10008,5004.0,5712.008578,9043,965,1690298,422574.5,838336.5262,1680060,65,72,112,1.774770921,2.957951536,0,7215,1291.888889,2441.667076,5961738.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,24124,2,66,33,33,33.0,0.0,206,206,206.0,0.0,19814.29282,165.8099818,8041.333333,13843.99344,24027,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,80,40,82.90499088,82.90499088,33,206,102.2,94.75600245,8978.7,0,0,0,127.75,66,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
64167,710,2,12,6,6,6.0,0.0,6,6,6.0,0.0,25352.1126760563,4225.3521126761,355.0,203.6467529817,499,211,211,211.0,0.0,211,211,0,0.0,0.0,0,0,40,20,2816.9014084507,1408.4507042254,6,6,6.0,0.0,0.0,0,0,1,8.0,12,32,32850,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,23011,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86.91495372,23011.0,0.0,23011,23011,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,43.45747686,43.45747686,0,0,0.0,0.0,0.0,0,0,1,0.0,0,411,1073,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,34524,3,26,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,336780.2109,231.7228595,4932.0,12365.40404,32967,8,33027,16513.5,23342.30195,33019,8,34472,8618.0,16308.78692,33078,202,72,112,86.8960723,144.8267872,0,7300,1291.888889,2460.652985,6054813.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,49097763,10,864,432,0,86.4,182.1471932257,1774,0,394.1111111111,782.0400316551,89.8411603804,0.3869830078,2727653.5,4305151.50508353,10217072,50,45043566,5004840.66666667,5108039.02287221,10240014,96,49074692,6134336.5,4629963.89116293,10240329,676,328,296,0.2036752672,0.1833077405,0,1774,220.55,547.2903083181,299526.681578947,0,1,0,232.1578947368,864,29200,972,2,32,1065855.75,4194123,22942,10195035.75,10217072,10129415,Normal Traffic
80,173053,4,24,6,6,6.0,0.0,0,0,0.0,0.0,138.6858361,23.11430602,57684.33333,99041.36814,172046,4,173053,57684.33333,99041.36814,172046,4,0,0.0,0.0,0,0,80,0,23.11430602,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,23813,1,51,51,51,51.0,0.0,67,67,67.0,0.0,4955.27653,83.98773779,23813.0,0.0,23813,23813,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,41.9938689,41.9938689,51,67,56.33333333,9.237604307,85.33333333,0,0,0,84.5,51,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,34121,2,82,41,41,41.0,0.0,95,95,95.0,0.0,7971.6303742563,117.2298584449,11373.6666666667,19698.0364842117,34119,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,40,40,58.6149292225,58.6149292225,41,95,62.6,29.5770181053,874.8,0,0,0,78.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,1224173,6,800,485,0,133.3333333333,192.9970638809,405,0,75.25,144.811947021,1145.2629652835,11.4362920927,94167.1538461539,264802.65660294,969654,4,254519,50903.8,48570.0555713085,108984,120,1152107,164586.714285714,370169.919738091,1000661,4,132,168,4.9012680397,6.535024053,0,485,93.4666666667,159.0057800686,25282.8380952381,0,1,0,100.1428571429,800,8192,5168,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31798,2,90,45,45,45.0,0.0,126,126,126.0,0.0,10755.3934209699,125.7940750991,10599.3333333333,18355.1197853169,31794,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,62.8970375495,62.8970375495,45,126,77.4,44.3655271579,1968.3,0,0,0,96.75,90,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,712126,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16335.5923,11.23396702,101732.2857,268843.0925,711411,4,514,257.0,357.7960313,510,4,712081,178020.25,355593.8926,711411,9,72,112,4.212737634,7.021229389,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,16154529,14,1602,1222,0,114.4285714,324.8838169,1448,0,650.5454545,649.3492687,542.1389878,1.54755363,673105.375,2265853.037,9997542,3,16200000,1242656.077,3016503.067,9997542,3,10800000,1077664.8,3149793.023,10000000,48,456,360,0.866630033,0.680923597,0,1448,336.8461538,546.8896556,299088.2954,0,1,0,350.32,1602,29200,66,4,32,403681.5,779139,28224,7673581.5,9997542,5349621,Normal Traffic
53,23578,2,72,36,36,36.0,0.0,64,64,64.0,0.0,8482.483671,169.6496734,7859.333333,13606.70248,23571,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,84.82483671,84.82483671,36,64,47.2,15.33623161,235.2,0,0,0,59.0,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,757421,3,26,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,15350.77586,9.241887933,126236.8333,307168.0196,753234,59,3898,1949.0,2593.667673,3783,115,757362,252454.0,433692.2462,753234,191,72,92,3.960809114,5.281078819,0,8675,1453.375,3091.095642,9554872.268,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,22743,3,26,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,511234.2259,395.7261575,2842.875,7732.178467,21977,1,21998,10999.0,15553.52076,21997,1,22723,4544.6,9835.79129,22138,17,72,132,131.9087192,263.8174383,0,4380,1162.7,1645.241762,2706820.456,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,22,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.0909090909,22.0,0.0,22,22,22,22.0,0.0,22,22,0,0.0,0.0,0,0,64,0,90909.0909090909,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,640,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,45080,2,88,44,44,44.0,0.0,119,119,119.0,0.0,7231.588287,88.73114463,15026.66667,26020.02193,45072,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,44.36557232,44.36557232,44,119,74.0,41.07919181,1687.5,0,0,0,92.5,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,74954681,8,56,20,0,7.0,5.656854249,4380,0,1933.5,1973.024455,155.5206405,0.186779529,5765744.692,18400000.0,66600000,14,73900000,10600000.0,24900000.0,66600000,319,1022807,204561.4,449784.9342,1009095,15,172,132,0.106731159,0.080048369,0,4380,777.5333333,1531.267956,2344781.552,0,0,1,833.0714286,56,256,229,6,20,2991.0,2991,2991,37000000.0,66600000,7343802,DDoS
80,1854196,3,26,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6270.64237,4.314538485,264885.1429,694743.8034,1840377,3,13428,6714.0,9222.08664,13235,193,1854193,463548.25,917907.2556,1840377,156,72,112,1.617951932,2.696586553,0,4380,1291.888889,1980.710254,3923213.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
6630,999379,2,12,6,6,6.0,0.0,0,0,0.0,0.0,12.0074566306,2.0012427718,999379.0,0.0,999379,999379,999379,999379.0,0.0,999379,999379,0,0.0,0.0,0,0,40,0,2.0012427718,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,4998,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,31339,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,371007.371,223.3638597,5223.166667,10413.80037,26249,60,26478,13239.0,18483.77126,26309,169,31279,10426.33333,14002.77595,26484,757,72,92,95.72736845,127.6364913,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
52288,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,64,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,70213,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,165681.5689,113.9390141,10030.42857,26157.02008,69348,3,599,299.5,419.3143212,596,3,70054,17513.5,34556.94629,69348,4,72,112,42.7271303,71.21188384,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,1340285,3,26,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,8679.497271,5.968879753,191469.2857,506220.3337,1339469,4,599,299.5,417.9001077,595,4,1340273,335068.25,669600.5561,1339469,4,72,112,2.238329907,3.730549846,0,8675,1292.555556,2931.429562,8593279.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,176,2,90,45,45,45.0,0.0,61,61,61.0,0.0,1204545.45454545,22727.2727272727,58.6666666667,95.5527777374,169,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,11363.6363636364,11363.6363636364,45,61,51.4,8.7635609201,76.8,0,0,0,64.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,1227842,34,767,439,0,22.55882353,83.86467858,4344,0,1524.722222,836.8747171,45329.12215,57.01059257,17794.81159,51636.1739,339540,0,1227672,37202.18182,70529.37633,339540,48,1076287,30751.05714,90153.93591,491232,2,1096,1160,27.69085925,29.31973332,0,4344,783.9014085,962.3214366,926062.5473,0,1,0,795.1,767,29200,130,3,32,0.0,0,0,0.0,0,0,Normal Traffic
80,501133,3,26,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,23201.42557,17.95930422,62641.625,166185.0496,473376,26,26745,13372.5,16585.18955,25100,1645,501055,100211.0,208917.7833,473376,191,72,132,5.986434739,11.97286948,0,5840,1162.7,1918.795458,3681776.011,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,39004,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,298251.4614,179.4687724,6500.666667,14654.26645,36371,2,2434,1217.0,1446.740474,2240,194,38847,12949.0,20310.74208,36371,197,72,92,76.91518819,102.5535842,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,7337820,5,30,6,6,6.0,0.0,0,0,0.0,0.0,4.088407729,0.681401288,1834455.0,3668228.683,7336798,5,7337820,1834455.0,3668228.683,7336798,5,0,0.0,0.0,0,0,100,0,0.681401288,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1022.0,1022,1022,7336798.0,7336798,7336798,DDoS
80,93411187,8,56,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,124.7923335,0.149874982,7185475.923,25600000.0,92200000,13,92700000,13200000.0,34800000.0,92200000,56,705438,141087.6,304093.53,684846,13,172,132,0.085642847,0.064232135,0,4380,777.5333333,1434.571657,2057995.838,0,0,1,833.0714286,56,256,229,6,20,465323.0,465323,465323,92200000.0,92200000,92200000,DDoS
80,80365628,8,56,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,145.1242315,0.161760697,6697135.667,23100000.0,80000000,3,80100000,11400000.0,30200000.0,80000000,3,276222,69055.5,137400.2544,275155,3,172,112,0.099545044,0.062215653,0,5840,833.5,2103.115592,4423095.192,0,0,1,897.6153846,56,256,229,6,20,92037.0,92037,92037,80000000.0,80000000,80000000,DDoS
53,292,2,70,35,35,35.0,0.0,242,242,242.0,0.0,1897260.274,13698.63014,97.33333333,125.6755081,240,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,64,64,6849.315068,6849.315068,35,242,117.8,113.3785694,12854.7,0,0,0,147.25,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,40935,2,82,41,41,41.0,0.0,69,69,69.0,0.0,5374.374008,97.71589105,13645.0,23628.63712,40929,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,48.85794552,48.85794552,41,69,52.2,15.33623161,235.2,0,0,0,65.25,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,226,2,60,30,30,30.0,0.0,180,180,180.0,0.0,1858407.08,17699.11504,75.33333333,88.23453594,174,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,64,64,8849.557522,8849.557522,30,180,90.0,82.15838363,6750.0,0,0,0,112.5,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,75721642,8,56,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,154.0246578,0.171681433,6310136.833,18500000.0,64400000,3,74400000,10600000.0,24000000.0,64400000,3,1307424,326856.0,653074.0889,1306467,3,172,112,0.105650113,0.06603132,0,7300,833.5,2184.061804,4770125.962,0,0,1,897.6153846,56,256,229,6,20,2633.0,2633,2633,37200000.0,64400000,10000000,DDoS
53,66278,2,106,53,53,53.0,0.0,119,119,119.0,0.0,5190.259211,60.35185129,22092.66667,38221.46047,66227,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,40,40,30.17592565,30.17592565,53,119,79.4,36.1496888,1306.8,0,0,0,99.25,106,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
54902,184,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10869.56522,184.0,0.0,184,184,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,5434.782609,5434.782609,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
54982,53,1,6,6,6,6.0,0.0,6,6,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,18867.92453,18867.92453,6,6,6.0,0.0,0.0,0,0,1,9.0,6,1013,16209,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,9815548,5,30,6,6,6.0,0.0,0,0,0.0,0.0,3.056375457,0.509395909,2453887.0,4902442.308,9807549,3,9815548,2453887.0,4902442.308,9807549,3,0,0.0,0.0,0,0,100,0,0.509395909,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,7999.0,7999,7999,9807549.0,9807549,9807549,DDoS
443,5657319,9,348,191,0,38.66666667,70.58859681,1815,0,998.6,812.0928518,944.0867662,2.474670423,435178.3846,1535985.223,5547035,38,5657319,707164.875,1955718.656,5547035,47,45405,11351.25,13344.07967,26512,82,192,112,1.590859557,0.883810865,0,1815,356.0666667,642.2924864,412539.6381,0,1,0,381.5,348,8192,60,3,20,110237.0,110237,110237,5547035.0,5547035,5547035,Normal Traffic
80,80660095,8,56,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,144.5200381,0.161170155,6721674.583,20900000.0,72700000,124,80700000,11500000.0,27100000.0,72700000,151,43235,10808.75,18925.29722,39083,187,172,112,0.099181634,0.061988521,0,5840,833.0714286,1774.906302,3150292.379,0,0,1,897.1538462,56,256,229,6,20,2009.0,2009,2009,40300000.0,72700000,7891869,DDoS
80,3457010,4,24,6,6,6.0,0.0,0,0,0.0,0.0,6.942415556,1.157069259,1152336.667,1995063.936,3456038,1,3457010,1152336.667,1995063.936,3456038,1,0,0.0,0.0,0,0,80,0,1.157069259,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
80,505565,3,26,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,22998.0319,19.77985027,56173.88889,160495.1135,483809,16,20943,10471.5,13516.34612,20029,914,505456,84242.66667,195927.871,483809,16,72,152,5.93395508,13.84589519,0,4380,1057.0,1468.855269,2157535.8,0,1,0,1162.7,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,188,2,12,6,6,6.0,0.0,0,0,0.0,0.0,63829.78723,10638.29787,188.0,0.0,188,188,188,188.0,0.0,188,188,0,0.0,0.0,0,0,40,0,10638.29787,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,283,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31606,4,120,30,30,30.0,0.0,308,308,308.0,0.0,42776.68797,253.1164969,4515.142857,11700.24724,31047,3,31053,10351.0,17923.26176,31047,3,168,56.0,56.82429058,116,3,104,80,126.5582484,126.5582484,30,308,153.5555556,146.5188649,21467.77778,0,0,0,172.75,120,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,155,2,76,38,38,38.0,0.0,90,90,90.0,0.0,1651612.903,25806.45161,51.66666667,83.4286122,148,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,12903.22581,12903.22581,38,90,58.8,28.48157299,811.2,0,0,0,73.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,340857,12,2009,1448,0,167.4166666667,414.177269543,1448,0,453.2222222222,657.2464868255,17860.8624731192,61.6094139184,17042.85,41498.0390485027,185191,2,340857,30987.0,62117.7017765468,208482,3,300069,37508.625,61534.2860895743,185191,2,396,296,35.205379382,26.4040345365,0,1448,276.7272727273,527.4860577547,278241.541125541,0,1,0,289.9047619048,2009,65535,1120,6,32,0.0,0,0,0.0,0,0,Normal Traffic
80,7246821,6,36,6,6,6.0,0.0,0,0,0.0,0.0,4.96769549,0.827949248,1449364.2,3239766.705,7244835,3,7246821,1449364.2,3239766.705,7244835,3,0,0.0,0.0,0,0,120,0,0.827949248,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,256,-1,5,20,1986.0,1986,1986,7244835.0,7244835,7244835,DDoS
53,170,2,76,38,38,38.0,0.0,70,70,70.0,0.0,1270588.23529412,23529.4117647059,56.6666666667,58.4836159393,119,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,11764.7058823529,11764.7058823529,38,70,50.8,17.5271218402,307.2,0,0,0,63.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,237,2,78,39,39,39.0,0.0,90,90,90.0,0.0,1088607.595,16877.63713,79.0,94.3980932,185,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,40,40,8438.818565,8438.818565,39,90,59.4,27.93385043,780.3,0,0,0,74.25,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
